359.0778097982709, 54.012403502295015
363.4005763688761, 54.87144659771547
366.85878962536026, 55.635162909615886
371.1815561959654, 56.39860371058128
374.20749279538904, 57.353662366859346
377.2334293948127, 58.117516434227284
380.2593659942363, 58.97697279605028
383.28530259365994, 60.027633746783415
385.01440922190204, 60.60069649164376
388.0403458213257, 61.65135744237689
389.7694524495677, 63.08484083733284
391.93083573487036, 64.135777299001
393.2276657060519, 65.66500074387953
394.52449567723346, 67.48103107212326
396.2536023054755, 69.48812823380962
396.68587896253604, 76.37135567910691
398.8472622478386, 78.18711049641561
402.30547550432277, 79.71564516395657
407.492795389049, 81.14802651517239
412.68011527377524, 82.10239639411289
419.16426512968303, 82.96075071219578
425.2161383285303, 83.62803819683603
431.7002881844381, 84.19958563155373
438.61671469740634, 84.67539301634882
445.1008645533142, 85.15133815661144
452.44956772334297, 85.53140549148397
456.34005763688765, 85.81697257564153
466.71469740634006, 86.29167791669651
495.2449567723343, 86.37818835029563
503.8904899135447, 86.56663782985547
513.400576368876, 86.75481179848029
522.9106628242075, 86.84738347265004
531.5561959654179, 87.03583295220989
539.3371757925072, 87.32016023715983
556.1959654178675, 87.50599236283689
582.9971181556195, 87.78425840721619
